sugA,ppk_1,ispU,cbs,apcB_1,pilT,hisI,xerD_2
glmM,vapC_1,dnaJ_3,fdx4,apcA_1,grpE,phoP_6,mnmE
pbsA1_1,spkF,hisZ,mshA_18,apcE_1,dnaK_1,ppaX,czcB
yjiA_1,cmpR_4,msrQ,arnC_4,comB_2,dnaJ_4,hpd,czcC_2
dcd,nuoL_2,ndhB_1,COQ5_6,atpB,rsgA,ecfT,gtfA
btuR,ndhD1_4,mprA_3,hepA_1,atpE,sigF,der_1,hisC_2
adk_1,sasA_19,sasA_20,rfbC,atpG_1,psbO,nagB,folA
rph,kaiC_1,spkA_2,hldD,atpF,tolB_6,trpE,ltaA
pgl,cimA,thrS_2,lhgD,atpH_1,ftsQ,psaD,rihA
tkt_2,thiG,trmFO,rfbF,atpA,ftsZ,sasA_14,dagK_1
fabF_2,yhdJ,gcvT_2,cpoB_6,atpG_2,gshB,thrS,sipS_2
acpP_2,garR,gcvH,pphC,ssrA,hflX,sctC,mdtC_6
sdhE,yqjG_2,gcvP,rcsC_30,rsbW,purQ,cesA,mdtA_3
sasA_19,lptB_1,ndhI_1,pheT,petD,purS,sir_2,yedK
mprA_3,pgi,recG,dpnM_1,petB_1,zur,obg,glnT
auaH_2,gntK,tsf,trpF_2,cpcS1,qmcA_1,rmlD,metXA
mdtC_1,hemH_2,rpsB,Dml,yagG,rutE,gcvP,kstR
htrA_2,rocA,arnC_3,sasA_19,gpt,ubiB_3,gcvH,gyrB
potB,rbsK,coaX,murE,sasA_16,btuD_8,gcvT_1,cshA
potD,cugP_2,dfa3_2,rnd_2,rcp1_2,emrA,rcsC_25,aroB
potA,ilvB_3,dfa5_2,glpE_2,cph1_1,pnp,rcsC_26,cysE_2
mrdA_2,entS_2,cpeS2,pdxA2,ywnH,rapA_1,rcsC_27,rutC
hemA,wecD,macA,petM,nifS,spo0M,dhaAF_2,msrA_2
tadA_2,ampG_2,mdtB,nadK_2,nfuA_2,ycf3_8,csaA,fabF_2
prcA,murF,pknD_15,mprA_1,nifH,cheB_2,cmpA,proS
grxD,prfA,mshA_8,sasA_20,nifD_1,nreC,cmpB_1,codA
sphR_2,rpmE,rplS,rpmI,nifK_1,ppk_2,cmpC_1,clpS_3
btuD_9,rpsI,secE,rplT,nifD_2,hisD_1,cmpD_1,gatY
tolB_3,rplM,nusG,glnH,nifK_2,rpoC2,bicA_1,ndhD1_4
pknD_21,truA,rplK,chlB,nifW2,rpoC,bicA_2,scmP_2
clpS_2,rplQ,rplA,vat,hesA1,rpoB,nhaS3_2,mdh
rne,rpoA,rplJ,apaH_2,hesB1,dtd3,hutZ,cysG_2
rnhB,rpsK,rplL,bepA_3,fdxH,rpsT,yajO,camK
pheA,rpsM,pknD_16,mshA_19,cyoE,btuD_9,dps_3,fabG_2
lon2,infA,mtnA,mshA_20,ctaB1,pds_3,spkA_2,dmlR_1
rpsJ,adk_2,dxs_1,trmR_2,mopII,cntE,pknD_29,trpC
tuf,secY,hemE,ctpF_2,hybD,dusB,lptD,hisS
fusA_2,rplO,ptrB,pknD_23,ctaD_3,dnaK2_1,psbI,dps_2
rpsG,rpsE,ugpB,lptD,ctaE_3,adc,livQ_1,atpC
rpsL,rplR,ykfA,psbI,hydA,cutA,hcaD,pdhC
gltS,rplF,era_2,thrS_2,nfuA_3,fosB,fabG_1,atpD
sufE,rpsH,liaR_2,envC,hypF,cysO,gnl_1,rpoD
psaK_1,rplE,aroA1,arlR_2,hybG,trpB_1,adh,metK
dapB,rplX,cefD,dapL_1,hypD,ctpF_2,ydaP,ftsH2
cbiC,rplN,gldA,gldA,hypE,mshA_17,gnl_2,cbiX_1
rsmG,rpsQ,dapL_2,cefD_1,hybF,tmk,gltC,nasF
iolG_1,rpmC,cadI,hemB_1,hypB_1,dagK,rutD_2,dat
mshA_12,rplP,sphX_2,yciC_1,nifB,sasA_16,metG_1,nadE
hepA_2,rpsC,acr3,pipB2_2,ykuD,mcpP,lptC,pcyA_2
bshA_3,rplV,arsH,lacF_1,mscS_1,pgaC,mazE6,helY
gloB,rpsS,arsC,purN,cefD_3,cysE_1,mazF6,nuoL_3
rplI,rplB,rnc_2,fosA,oxyL,frbC,plsX,aspC
ycf3_5,rplD,dnaJ_4,acnB,hcaC,bepE,fabH_2,sufS_2
infC_2,rplC,clpP_3,btuD_13,pyrG,mdtA_3,fabD,pepA
fgd,ndhN,clpP_4,COQ3_3,ftsH_1,atzE,per1,trpA
cysK1_2,bicA_1,arnT_3,nfi,pknD_12,accD,pknD_30,nanE
hemC,araQ_2,clcB_1,cysC_2,xylB,pppA,ileS,guaA
glgA_1,psbV,iscR,cysC_3,rcsC_28,leuB,prlC,cobN_1
bcp_1,petE,cobD_1,gerN,ecfA2_1,petB_1,psbM,desA_1
dxr,petJ_1,pyrR,kefB_4,larMN,petD,psbK,rcsC_16
sdhA,pknD_18,pknD_17,yadH,ecfA3,rsbW,tgt,dapb2
yhfK_2,pkwA_3,dhaAF,estP,cbiQ,ssrA,cobS,recQ_1
aatB,pknD_19,cas4,lacF_2,cbiN,atpG_1,barS1,rplI
metK_3,gpt,infC_2,rpsU1_4,cbiM,atpA,amiB2,rpsU
mftE,yjmB,cbiA,glsA,mglA,atpH,sdhE,rpsP
uvsE,cpcS1,zwf2,psaA_1,rcsC_29,atpF,acpP_1,ffh
dnaK_2,petB_2,tal_1,psaB1_1,dauA,atpG_2,fabF_2,hldE
eda,petD_2,fbp,cynS,divK_5,atpE,tkt_2,cysQ_1
ssuC_2,rsbW_1,nrgA,pvuIIM_2,rocA,atpB,pkwA_2,rnc
ompA_3,moeA,hxuB,mprA_2,mprA_8,apcE_1,ssrA,ftsH_3
ftsH3,ywnH,pmbA,smpB,actP,apcA,atpG_1,infB
ilvE_2,araQ_3,tldD_2,sasA_21,ycf3_8,apcB_1,atpA,psbA3_4
trmR_2,accA_2,novN,desV_2,rnd_2,apcC,atpH,ilvC
dltA_2,fabG_2,rfbD,msrA,ankX,lgrD_1,atpF,ywaD
mmcR_2,folE,rmlC,pknD_24,yhfK,luxA,atpG_2,epsF
btuD_10,trpF,rmlA,rffG,ldhA,lgrD_2,atpE,pilT
purU,psaK_2,mshA_9,fdhD,menH_3,lgrB,atpB,sigF
btuD_11,psaK_3,mshA_10,cpoB_7,xpkA_1,lgrD_3,apcE,walR
tatC,kefB_2,mshA_11,sfsA,pgm,btuB_2,apcA,COQ5_5
nadB,yqjG_3,asnB,pstS_2,hlyD_3,yfiY,apcB,ahpF
argH,estP,mshA_12,pstC_2,btuD_15,pgsA,apcC,tauD
larB,lacF_2,tam,pstA_2,prsA_3,aspA,cpdA_5,lrpC
ispF,resA_1,dltA_2,pstB3_2,panB,rcsC_25,sigK,yajO_1
trmD,glsA,mepA,rqcH,cbbL,livH_3,ftsW_1,yfcG_2
cphB_2,psaA_1,mbtH,mshA_21,cbbS,rsmH,galE_2,yeaW
cphA,psaB1,hcaB,htpX_3,ykfA_2,ndhH,yheI,vgb_4
tatAy,cynS,pstB3_2,prfC,gtaB,bchI,hemN,arnT_2
cph2_1,pvuIIM,pstA_2,hemB_2,galK_1,cusR_2,pbsA1_2,aroH
ybiT_2,mprA_2,sphX_3,kefB_5,leuS_2,sasA_17,vldW,rpoE
rcsC_24,smpB,modA,bfmBAB,ynhG,yfcG_3,ychF,dpnM
cheB_3,sasA_20,modB,secD,livH_1,thiE,speA_2,aroK
cheR_2,norR,cysA_2,secF,selD,rutB_2,ackA,lpxB_2
rcsC_25,mcrA_2,glgX_2,sasA_22,lgrE,cocE,dnaK2_1,lpxD_4
rcsC_26,entS_3,tadA_2,tsaC,btuD_16,surE_2,dusB,yhdE
lnrL_2,fabG_3,rihA,prmC_2,fdtC,rcsC_26,mlaE_1,mdoC
PSK,yjiA_1,truB,menH_7,arnE,rcsC_27,mazG,yheI_1
psaM,pbsA1_1,kdpB_1,tsaD,iolG_2,glyS,sasA_15,psaF
ycf3_6,glmM,ytaF,psaF_1,desV_2,murD,rcp1_4,rep
yfcG_1,rsmF,kdpB_2,psaL_1,fmt_1,sasA_18,sasA_16,rapA_2
hemE,bacC_2,egtB_3,gmk,galE1,mshA_18,rcsC_28,apt
ptrB,comM,kdpB_3,remA,arnB_1,mshA_19,clpB1_2,relA
malE,psbA3_2,teaD,mraY,mshA_6,mshA_20,glgX_2,rcsC_17
ykfA,cpcG4_1,bicA_1,psaE,mshA_7,mshA_21,dxs_2,rocA
era_2,cpcG4_2,sasA_21,mutM,mshA_8,mshA_22,ftsP,trpB_2
liaR_2,cpcG2,nhaP2_2,ndhO,mshA_9,mshA_23,efeU,ydiK
aroA1,cpcG1,petB_1,mdh,mshA_10,hepA_3,pacL_1,mhqR_2
cefD_1,cpcF,nifJ_1,btuD_14,COQ5_10,mshA_24,recF,lepA
gldA,cpcE,psaL_2,ephA,rcsC_30,mshA_25,pacL_2,ssuE
dapL_2,cpcD,psaB,COQ5_7,ompR_1,fadN,ald_1,katG
aqpZ,cpcC,psaA_1,ettA,patA_4,fadA,cpoB_9,menH_1
arsC_1,cpcA,phoP_5,rsfS,pip_2,fadE,lnrL_2,arnC_3
rnc_1,cpcB,sasA_22,aldHT,rpsU1_2,pntA_2,nadE,purD
dnaJ_5,pecF,rssB_5,ycf3_7,tolB_9,pntB_2,nadD_2,mngB
yjcG,pecE,chlF,ftsX,cetB,cpcT1,pncB2_1,glnH
smc_4,pecC,psbA1,def_1,clpP_2,prk_2,uvrB,rplT
purB,pccA,apcD_2,glgC,clpP_3,CARKD,ycf3_7,rpmI
dhaA_1,pccB,apcB_1,dnaJ_4,dnaJ_1,efp,serA,eis
chaB,rluD,apcD_3,resA_2,rnc_1,accB,prmA_2,hpt
hcaB_2,patA_1,apcE_1,prxU,arnT_2,ziaR_1,hdc_1,ispD
pknD_22,nasF_2,apcD_4,trmL,clcB,proS,ureC1,trpD2
COQ5_6,cbiX,psbD1,gshA,iscR,kaiB_2,pknD_31,arnC_4
COQ5_7,murJ,psbC_3,acuC,cobD_2,sacA,pknD_32,mprA_2
hemH_1,tagU_1,psbB_2,alkJ,pyrR,btuD_10,speH,ntcA_1
cobP,manC1,psbH_1,ydaF,rsmE,mshA_26,speE,alsS
lagD_2,rsmB,psaF_2,srpB_1,sir_2,mshA_27,sigA2_3,gabD1
hlyD_3,mtgA_2,crtN,purK,tri1,mshA_28,shc,apcE_2
rnz,folK,hhoA,ftsH3,dps_2,mshA_29,pucG,psbK
sasA_20,act,hslO,ilvE_1,sasA_17,arnC_3,pknD_33,dhaA_2
tcrA_5,cymR_2,lgrE,trmR_3,nhaP2_2,arnC_4,bamA_3,fusA
rnd_3,cysK1_3,selD,btuD_15,petB_2,glf,tolB_5,yraA
ycf3_7,dnaJ_2,hfq,purU,cbiL,mshA_30,frbC,trmR_2
actP,gabR,dapF,btuD_16,petJ_1,arnC_5,cysE_1,dps_3
qorA,trpS,qorA,potB,petE,btuD_11,COQ5_10,galE
sasA_21,yitJ,garB,potD,psbV,tagA_2,sasA_17,tolB_4
walR_2,glgP_1,queD,potA,araQ_1,spoVD,actP,stp
garB,gutB_1,hemB_2,lip1,lacF_3,adhA,ycf3_8,choB
phoP_3,iscS_2,yciC_3,ilvE_2,accD,clpB1_2,rnd_2,oxyE
rcsC_27,regX3_1,aroF_2,crtI_2,leuB,cbpA,psbA2_2,pikAI
pleD_1,rcsC_18,dnaJ_5,lysDH,hflX,dnaK2_2,ttuD,pksE_2
rssB_5,hyuE,yeeZ,bcp_1,gshB,hspA_1,mshA_12,aldB
moeA,pknD_20,kdpC_2,rhaS_3,ftsZ,rssB_6,mshA_13,adhT_1
pknD_23,sasA_21,kdpD,azoR1_1,ftsQ,clcB_2,hcaB_3,fabG_3
pkwA_1,modA,ligA,fur_1,tolB_10,hpf_2,psaB1_2,bepE_1
pknD_24,btuD_14,rcsC_19,todB,psbO,guaB,glf,mexA
spkB_2,glcP,rcsC_20,xerC_1,sigB_2,zwf1,arnC_4,iolS_2
petJ_2,rbsA,rcsC_21,map_2,psaI,lon2_1,btuD_15,acoA_2
petE,rfuC,rcsC_22,iolG_3,psbF,ubiB_4,arnC_5,panD_1
psbV,glf_2,tal_2,rssB_5,psbE,groL1_2,mshA_14,bfmBAB_2
araQ_2,mshA_12,gap1,cysA_2,norV_1,groS_2,arnC_6,lgrE_2
btuF_2,btuD_15,eno,cymR_2,ndhC,ftsH4_2,mshA_15,cysL
yusV_2,mshA_13,argC,cysK1_3,ndhK1,cpoB_9,mshA_16,barS1
hmuU,arnC_9,ribBA,cynR,ndhJ,amiF,sipP,qorA
bicA_1,mshA_14,tolB_2,namA,nadA,ald_1,pyrC_1,dmlR_2
ndhN,mshA_15,tolB_3,ccmK1_2,rpsA_2,hisS,rcsC_29,smc_2
rplC,sipP,psbX,hemE_1,clcD_2,ilvC,smc_3,accA
rplD,pyrC_1,accC,divK_1,nox,iolS_2,cysL,araB
rplB,rcsC_19,cpdA_1,dauA,ydjP,mprA_4,cbs,merA_2
rpsS,smc_3,trmB,apbC_1,clpX,hisG,fdx4,crtN_2
rplV,cbs,pacL_1,fosX,clpP_4,cydB,polA,pyrB
rpsC,polA,hmp,gloB_1,tig,cydA,yidA,nfuA
rplP,yidA_2,man5A,pipB,asd,cysC_1,hhoA,ruvA
rpsQ,pstS_1,pknD_18,yfcA_1,dapA,bepA_3,betI_3,thrS
rplN,xerC_10,btuB_3,ucpA_2,rnjA,rssB_7,pimB,azoB
rplX,scmP_1,petJ_1,yieH,yedY1_1,hoxH,COQ3_5,groS_2
rplE,besA,rpoD_1,tdh,aldH1,iolG_4,ccsA,groL1_2
rpsH,ydaD,priA,aam,rcsC_31,map_2,cinA,livF
rplF,srkA,kdpA,rhdA,ureC,xerC_2,proB,atpA
rplR,tolQ_1,kdpB_4,pyrE_1,ureB1,hisD_2,betI_4,atpH_1
rpsE,tolR_1,glgA_2,yajO_1,ureA,auaH_3,ghrB,atpF
rplO,merA_2,aroC,COQ3_4,ureD,lgrD_4,aroC,atpG_1
secY,bshA_3,surA,gph_2,groL1_1,pksE_2,ada,atpH_2
adk_2,lgt_1,hlyD_3,cpcB3,groS_1,acpP_3,gdhI,atpB
infA,nrtB_2,btuD_8,cpcA2,rssB_8,noc,sasA_18,valS
rpsM,yjiA_2,prsA_2,atsK,cysW_1,auaH_4,bcrA,pheT
rpsK,uvrA,infB,ntaA,cysT_1,mgtA_1,sigF,rsmH
rpoA,lagD,nusA,ybdL,sbpA_1,hspA_2,psbO,ftsI
rplQ,hlyD_2,rimP,entS_1,asnS,livQ,tolB_6,argG
truA,carC_2,pknD_19,drrA,rlmCD,nhaP2_1,ftsQ,trxB_2
rplM,acuC,spkB_1,fabL,apcD_2,crcB_1,ftsZ,ssb
rpsI,gshA,pknD_20,quiP,purL,crcB_2,gshB,nit1
rpmE,trmL,pkwA_2,queA,purF,bepA_4,iolA,sdhE
prfA,prxU,pknD_21,spkB_2,besA,gcvT_2,rapA_3,recD2_2
hcaR_1,resA_2,moeA,leuC,ydaD,proC,pknD_34,comB
coaE,dnaJ_3,yafJ,leuD1,rsmG,sepF,gcvT_2,blaI_2
nasF_1,glgC,pntB_1,mtrA,rapA,yggS,proC_1,hcaR_1
cpoB_12,def_3,pntA_1,cpcS1,galK_2,menF,sepF,gdx
rcsC_28,ftsX,pntAA,yjmB,cbbY,rmlC_2,yggS,sdhA
rcsC_29,aat,rpmH,gpt,COQ2,wbbL,rmlC,phoD_3
ktrB,rpsN,rnpA,ywnH,rssB_9,mshA_31,rfbD,yacP
ktrA,nth,yidC,rlmD_1,rsbV,pyk,cugP_2,coaX
cpoB_13,mmpA,ftsH_2,steT,kinE,pknD_22,mshA_17,psbB
yjjG,serS,tgnD,hisA,lnrL_3,aroH,pyk_1,psbN
ndbB_1,sasA_22,psbU,pyrE_2,livF_2,sppA_2,pknD_35,psbH
iscS_1,yqeN_2,salL,queC,gpmB,mlaE,aroH,tatB
typA,fmt_2,htpX_3,yceM,glk,plsY,sppA_2,ggt
pilT_2,phoP_4,dinG,vapC_2,apnhaP,pknD_23,mlaE_2,sigA_3
ftrC,rcsC_20,perR,mopII,yajO_1,pknD_24,plsY_1,ubiD
lptA,aroE,sthA,nifK_3,lpxB_2,argB,fabG_2,trpS
lptB_2,menH_3,cobD_2,nifD_3,lpxA,pdxH_2,sasA_19,gltA
tolB_4,merA_3,hup,nifH_2,lpxC,cugP_1,pal_2,adhA
ecfA2_2,dapL_1,psbC_4,nifD_4,bamA_3,speA_2,cmpD_2,mmpA_2
mshA_13,argD,thf1,bchB_1,purC,ndk,cmpC_2,rsmI
mshA_14,kefC_1,cpcT2,anfK_1,mgtA_2,yhhT,cmpB_2,metG
tolB_5,pyrG_2,hemF_2,vnfD,ftsH_2,ndhD1_3,gltI,moaA_2
ybaB,ycf3_4,ilvA,anfK_2,thrB_1,pbsA1_2,kdpB_2,lpdA
egtD,ruvB_2,hisB,nfrA2,ndhD1_4,hemN_2,fda,queE
ilvC,soj_8,fabI,fbpC,thrS_1,yheI,purK,queC
iolS_1,ilvE,ntcA,tupB,sasA_18,galE,hdc_2,petC_2
mprA_4,lip1_1,smc_4,tupA,psaD,ftsW_2,sasA_20,petA
hisG,ccmK,prtS,frbC_1,trpE,nadC,rcp1_5,ydbM
cmoA,ccmK4,btuF_2,ctaE_3,pipB2_6,nhaP,rcsC_30,yhcG
norM,psbC,rcsC_23,ctaD_3,purQ,lnrJ,kaiC,todF_2
rhaR_3,psbD1_1,panP,bchB_2,purS,ilvD,kaiB_1,rpmG
cydB,ycf4,lgrD_2,tal_4,zur_1,benM,rcsC_31,nrgA
appC,fabF_1,luxA,ddpX,qmcA,pipB2_3,arnT_2,tldD_1
ephA,gdhA,lgrD_3,cobK,ftrV,divK_2,liaR_2,hutH
rhaS_1,cefD_1,lgrB,cbiD,purA,uvrC,pknD_36,lutA
recF,ecfA1,lgrD_4,rpiA,rcsC_32,rlmN,pyrH_1,xfp
pacL_1,psbD1_2,btuB_4,sodA2_2,add,cbiF,aspC_1,malT
fabD,crtI_2,yfiY,rsmG,mutL,lgt_1,acsA,cobN_2
fabH_2,lysDH,pgsA,cbiC,nagZ,coaD,cpoB_10,pyrD
plsX,bcp_1,aspA,dapB,rlpA_2,nit1,icfA_1,ycbX
lptC,mnmA,dpnM_2,psaK_3,phzF,pepP_2,pcxA_2,gyrA_2
metG,rnd_2,rcsC_24,sufE,pds_2,xfp,adhA,cugP_4
rutD_1,actP,livH_3,yjiA_2,crtB,polA,acyP,hemW
gltC_1,smc_4,rsmH,pkwA_2,tadA_2,yidA,csd,yacL
hlyB_1,tdh_3,ndhH,pyrG,lnrK_2,spkF,sufD,icd_1
hlyD_4,tolQ_2,bchI,opuCD,tcrA_1,cmpR_2,sufC,dap
ftsH2_2,tolR_2,cusR,opuBA,sasA_19,nuoL_2,sufB,argF
dac,thf1,sasA_23,phoP_4,cbiX,ndhD1_4,mfd_2,cirA
rsmE,cpcT2,yfcG_3,groS_1,kojP,cimA,xerC_2,ssuA
estB_2,rsbV,trxA_1,groL1_1,rssB_10,thiG,cysO,mphP
kojP,hemF_2,thiE,ruvB_1,ampG_2,yhdJ,trpB_2,rfaF
sasA_22,apbC,rutB_1,asnO,ftsH4_2,garR,pdhC,cbpA
pgaC,ftsW_1,cocE,ycf3_8,apcA_2,yqjG_2,epsL,ybdL
gpmI,ecfA2_1,surE_2,mftC,polC,dpnM_1,epsD,ruvB_2
hcaB_3,ruvC,rcsC_25,iscA,ftsH_3,lptB_3,mshA_18,ndhB
hrcA,tsaE,glyS,pds_3,gltI_1,pgi,epsF_1,rmlD_1
glpE_3,der_2,murD,cobQ,cmpB_1,psbC_2,pglF,rcsC_18
dapH_1,lpxG,mshA_13,bcp_2,cmpC_2,psbC_3,htrA_3,rnd_1
rssB_6,frbC_1,mshA_14,hisF,cmpD_2,isiB,rpsU1_2,ubiB_2
ompR,cysE_1,sigK,ruvB_2,pal_1,walR_3,msbA,murA
rcsC_30,COQ5_10,cysK,cpoB_8,sasA_20,cas1_4,tolQ_1,pheS
pdxH_1,hhoA,tcrA_2,cbbS,tolB_11,slyA,tolR_1,fbp
bamA_4,mshA_16,sasA_24,cbbL,pmbA_1,entS_1,merA_3,rlmCD
pknD_25,thiE,htpX_4,panB,rcsC_33,acyP,bshA_2,rcsC_19
dasC,dxs_2,mshA_15,hxlR,rcp1_3,petF,lgt_2,phoP_2
accA,glgX_2,mshA_16,crtI_3,cph1_2,nucH,nrtB,ftsH4
hcaB_4,clpB1_3,mshA_17,galK_1,rcsC_34,lacF_2,yjiA_2,yafP
folE,rcsC_21,arnC_4,cbbY,rpsU1_3,pfp_2,tuaD,psbA3_5
trpF_2,sasA_23,mshA_18,ndhI_3,tal_3,budB,ctaD_2,vte5
psaK_2,rcp1_4,hepA_3,hcaC,sasA_21,gabD1,ctaE_1,pnp
psaK_3,sasA_24,mshA_19,acs_1,mazF9_1,cysG,fabG_3,tldD_2
rip3_1,mazG,mshA_20,hmgA,rutB_1,cobI,yhhW,pspA_2
ureG_2,petC_2,fadN,hpd_2,cocE,cobH,ndhB_2,ykuV
hybF,proA_2,fadA,lrp,modA,sir_1,mtcA2_2,ahpC
hypE,ilvB1,fadE,COQ5_8,btuD_17,cobL,ndhD1_4,prfC
hypD,fabH_3,pntA_2,rhaS_4,rssB_11,hcaR,ycf3_9,ilvD
hybG,linC_2,pntB_2,cotA,sasA_22,coaE,livQ_2,nanM_1
hypF,tolB_6,rpoD_2,mdtA_3,phoP_4,nasF_1,mgtA_3,gph_3
nfuA_2,lgrE,tolB_4,bepE,phoP_5,cpoB_10,auaH_4,zwf2_2
hydA,yjlD,dnaK_2,nhaS3_2,cbiD,rcsC_28,noc_1,pgl
ldhA,bpoC,tolB_5,rcsC_31,arnT_3,rcsC_29,acpP_2,tlyA
ydfG,livH_1,minD_2,iolS_2,rcsC_35,ktrB,pksE_2,ahcY
murG,lptB_2,yojI_1,azoR1_2,kaiA,ktrA,lgrD_1,pipB2_1
argD_1,livF_2,cpcT1,rhaS_5,kaiB_1,cpoB_11,auaH_5,topA_2
ubiB_4,rpe,prk_2,frbC_2,kaiC,gph_3,clpP_4,ugpB
lnrL_3,tagU_2,CARKD,cysE_3,mprA_9,ndbB,walR_3,nanM_2
tolB_6,todF,mazF,cymR_3,hisG,iscS_1,hcaR_2,nanM_3
menH_7,resA_3,efp,srpB_2,frp,eda,dfa1,der
icfA_2,pyrH_1,accB,yfcA_2,cydB,yffB,dfa5_3,serB1
cmpA,frr,ziaR_2,novR_1,cydA,ftsH3,hcaE,hemC
cmpB_1,menJ,proS,ssuD_1,eryB,ilvE_1,hisS,cpcB_2
cmpC,ribE,kaiB_2,ssuA_1,nhaS3_1,btuD_12,ald_2,rpcA_2
cmpD_2,birA,sacA,metP,bicA,purU,amiE,vapB
bicA_2,rhaR_4,btuD_9,metN,cmpD_3,tatC,rcsC_32,rhaR_5
nhaS3_2,nemA_1,mshA_21,sfnG_1,cmpC_3,nadB,ykfA_2,ugtP
hutZ,norV_1,mshA_22,ghrB_2,cmpB_2,argH,ruvC,bglA
yajO,sasA_25,mshA_23,serA_2,cmpA,larB,menF_1,dnaN
dps_1,mshA_17,mshA_24,tas,yedZ1,ispF,tsaE,ychF
yhhW,mshA_18,arnC_5,ssuA_2,yedY1_2,trmD,der_2,rmlD_2
tolB_7,CARKD,glf,ssuB,COQ5_11,cphB,lpxG,rffG
pksL_3,rcsC_22,mshA_25,sfnC,moeA,cphA,sasA_21,wecA_2
ctaE_2,cheB_1,arnC_6,ssuC,azoR1,tatAy,norV_2,cugP_5
ctaD_3,cheR_1,btuD_10,sfnG_2,mshA_11,dnaK_2,nemA_2,bepA_4
hybD,rcsC_23,spoVD,soxC,btuD_18,crnA,fnr,ywqE
mopII,rcsC_24,adhA,sbpA_1,arnC_5,metK_2,rhaR_3,miaA
ctaB_1,hemN,clpB1_1,sphX_2,groL2,yhfK_2,birA,ftsH_4
fdxH,pbsA1_2,ybhR,pstA1,tagO,sdhA,ribE,lptA
hesB1,ttuD,ybhS,pstB3_3,fabG_1,gltS,menJ,lptB_2
hesA1,vldW,ybhF,ssuD_2,speB,dxr,frr,ywlC
nifW2,ychF,cbpA,ssuE,hypA,algA,pyrH_2,aroE
nifK_1,speA_1,dnaK2_2,rutB_2,hypB_2,rpsL,todF,ilvB1
nifD_1,rsfS,hspA_4,cocE,ompA_1,rpsG,tagU_1,purA
nifK_2,psaA_2,rssB_6,surE_1,ssuC_1,fusA_2,rpe,uppP
nifD_2,yfcG_2,sasA_25,wcaJ,nrtD_1,tuf,livF_2,gatC
nifH,ycf3_5,tcrX,sigA2_2,uvrA,rpsJ,lptB_3,ntcA_2
nfuA_3,psaM,phoP_6,QRSL1,rcsC_36,lon2_2,livH_3,psaC
nifS,PSK,clcB_2,IMPDH_1,metK_2,pheA,bpoC,efeU
nifB,lnrL_2,hpf_1,pyrB,prk_2,rnhB,lgrE,lipM
tolB_8,vapC1,guaB,pcyA,petH,rne,tolB_7,thiL
psaA_1,ybaQ,zwf,macB_5,hom,clpS_2,ilvB2,ispH
ucpA,higB2,amyS,gutB_1,rtpR,btuD_13,xerD_1,ruvC
psbN,yheI_2,lon2_2,gabR,cbiC,sphR_1,murF,fur_2
psbH_1,galE_1,ubiB_3,rutC,dapB,grxD,prfA,nagZ_2
tatA,ftsW_2,groL1_2,minD_1,psaK_1,prcA,rpmE,mntB_2
pth,apcC,groS_2,ftsH_2,sufE,tadA_2,rpsI,ssaB
rpsU1_1,apcB,ftsH4_2,rppH,yjiA_1,thrS,rplM,mntB_3
rsmI,apcA_2,cpoB_12,thadh,pkwA_2,ndhD1_5,truA,mntB_4
yihV,apcE,amiE,kptA,lgrD_2,thrB,rplQ,malQ
cysQ,sasA_26,ald_1,ispU_1,yhdG_2,ftsH_2,rpoA,smc_3
pstS_2,walR_2,hisS,glnA_1,rcsC_37,mgtA_2,rpsK,pyk_1
rpsU1_2,atpB,ilvC,lutA,phoP_6,purC,rpsM,ldh
spkC_2,atpE,iolS_1,mazG,patA_5,bamA_3,infA,gap1
pstS_3,atpG_1,mprA_4,styD,alr2,lpxC,adk_2,rcnA
hpnP_2,atpF,hisG,petC_2,yafP_2,fabZ,secY,carC_2
opuBA,atpH,cydB,proA_1,gltA,lpxA,rplO,cheR
opuCD,atpA,cydA,pchA,ndhA,lpxB,rpsE,ppm1
pabA,atpG_2,cysC_1,menA_2,ndhI_2,apnhaP,rplR,btuD_5
walR_3,ssrA,bepA_6,ykfB,nuoK,recQ,rplF,gloB
radA,tkt,rssB_7,menE_1,nadK_1,pdhC,rpsH,grxD
pknD_26,fabF_2,hoxH,egtB_3,ridA,slyD,rplE,cugP_6
btuD_12,acpP_5,iolG_3,pknD_25,sasA_23,lsrA,rplX,noc
pknD_27,sdhE,map_2,hspA_4,rcsC_38,ureG,rplN,btuB_16
pknD_28,ackA_2,xerC,araQ_1,sasA_24,suhB_1,rpsQ,COQ5_6
rimP,gpmA_2,bcp_3,ilvA,dgcE,mutY,rpmC,lysS
nusA,adc,lysDH,mtnB,cbpA_1,sigA2_2,rplP,hcaR_2
infB,dnaK2_2,crtI_2,mtnX,hspA_2,carB,rpsC,carE
btuD_13,dusB,pvuIIR,mtnD,moaC,dps_3,rplV,acrB
hlyD_5,cysK1_4,pvuIIM_1,mrdA,cntE,trpB_2,rpsS,yqjG
surA,pipB2_2,yceM,nfuA_3,rgtE,yciH,rplB,nanM_4
aroC,lacF_3,queC,rcsC_32,arcB,fmt,rplD,tal_2
ghrB,purN,pyrE,lepA,rssB_12,yqeN,rplC,moaC
glgA_2,fosA,thiC,moaA_1,pacL_2,rip3_2,ndhN,hisG
mtfA,acnB,pknD_22,thrC,pacL_3,yhgF,bicA_3,COQ5_7
